"24","6","1","Painters Rents","Broad Street","","","RG 12/293","103-104
"
"24","6","2","Palmer Street","White Horse Street","now called Troon Street","","",""
"24","6","3","Park Street","Three Colt Street","","1-13","RG 12/296","73-74
"
"24","6","4","Park Street","Three Colt Street","","14-80","RG 12/334","33-40
"
"24","6","5","Park Street","Three Colt Street","","81-84","RG 12/296","74-75
"
"24","6","6","Park Street","Three Colt Street","","Buildings, Park Street","RG 12/334","35-36
"
"24","6","7","Park Street","Three Colt Street","","pt of 1","RG 12/296","75
"
"24","6","8","Parnham Street","Salmon Lane","","1-15 Odd","RG 12/297","117-118
"
"24","6","9","Parnham Street","Salmon Lane","","14-26 Even","RG 12/294","92-93
"
"24","6","10","Parnham Street","Salmon Lane","","17-23 Odd","RG 12/294","93
"
"24","6","11","Parnham Street","Salmon Lane","","2-12 Even","RG 12/297","117
"
"24","6","12","Peabody Square","Shadwell High Street","","East Block","RG 12/289","68-70
"
"24","6","13","Peabody Square","Shadwell High Street","","North Block","RG 12/289","77-79
"
"24","6","14","Peabody Square","Shadwell High Street","","Porters Lodges, Peabody Square","RG 12/289","79
"
"24","6","15","Peabody Square","Shadwell High Street","","South Block","RG 12/289","71-74
"
"24","6","16","Peabody Square","Shadwell High Street","","West Block","RG 12/289","74-77
"
"24","6","17","Pear Tree Court","Shadwell High Street","uninhabited","","RG 12/289","26
"
"24","6","18","Peel Alley","Shadwell High Street","","","RG 12/289","8-9
"
"24","6","19","Pelling Street","Stainsby Road","","","RG 12/297","54-57
"
"24","6","20","Periwinkle Street","Brook Street","","","RG 12/292","130-133
"
"24","6","21","Phoebe Street and Court","Three Colt Street","formerly New Street","1-30","RG 12/334","27-30
"
"24","6","22","Phoebe Street and Court","Three Colt Street","formerly New Street","31-43","RG 12/296","71-72
"
"24","6","23","Phoebe Street and Court","Three Colt Street","formerly New Street","Court, Phoebe Street and Court","RG 12/334","30-31
"
"24","6","24","Pier Head","Shadwell, Wapping Wall","","","RG 12/289","43
"
"24","6","25","Pier Head","Wapping High Street","","1-11","RG 12/290","84-85
"
"24","6","26","Pier Head","Wapping High Street","","12-14","RG 12/288","102
"
"24","6","27","Pigott Street","East India Road","","2-60 Even","RG 12/297","41-44
"
"24","6","28","Pigott Street","East India Road","","3-65 Odd","RG 12/297","44-48
"
"24","6","29","Pigott Street","East India Road","","62-70 Even","RG 12/330","83
"
"24","6","30","Pigott Street","East India Road","","67-75 Odd","RG 12/330","82-83
"
"24","6","31","Pixley Street","Burdett Road","","","RG 12/298","53
"
"24","6","32","Pleasant Row","Ashley Place","","","RG 12/292","153
"
"24","6","33","Police Stations","","","King Davids Lane","RG 12/290","49
"
"24","6","34","Police Stations","","","West India Dock Road","RG 12/297","10-11
"
"24","6","35","Popes Hill","Shadwell High Street","","","RG 12/289","86-87
"
"24","6","36","Portland Street","Commercial Road East Odd","","","RG 12/304","20-22
"
"24","6","37","Portland Street","Commercial Road East Odd","","2-46 Even","RG 12/292","27-30
"
