"17","7","1","Sabbarton Street","Upper North Street","","","RG 12/331","75-84
"
"17","7","2","St Gabriels Terrace","pt of Chrisp Street","","","RG 12/323","138-139
"
"17","7","3","St Georges Terrace","pt of Mornington Road","","","RG 12/321","68
"
"17","7","4","St James Chambers","Poplar High Street","","203-207","RG 12/337","63-69
"
"17","7","5","St Leonard Street","","","1-63 Odd","RG 12/320","4-6
"
"17","7","6","St Leonard Street","","","118-164 Even","RG 12/319","9-11
"
"17","7","7","St Leonard Street","","","135-167 Odd","RG 12/319","75-77
"
"17","7","8","St Leonard Street","","","16-50 Even","RG 12/319","94-95
"
"17","7","9","St Leonard Street","","","169-197 Odd","RG 12/319","42-44
"
"17","7","10","St Leonard Street","","","2-14 Even","RG 12/320","6-7
"
"17","7","11","St Leonard Street","","","52-86 Even","RG 12/319","73-74
"
"17","7","12","St Leonard Street","","","88-116 Even","RG 12/319","42
"
"17","7","13","St Leonard Street","","","Frasers Factory, St Leonard Street","RG 12/319","95
"
"17","7","14","St Leonard Street","","","Schoolhouse (Stepney)","RG 12/328","95
"
"17","7","15","St Leonard Street","","","Walmsleys Maltings","RG 12/319","43-44
"
"17","7","16","St Leonard Street","","","Workhouse (Stepney)","RG 12/319","127-142
"
"17","7","17","St Leonard Street","","Note: 198 should read 199","197A-213 Odd","RG 12/319","8-9
"
"17","7","18","St Leonard Street","St Leonards Road","","High Street 65-129 Odd","RG 12/319","95-99
"
"17","7","19","St Leonards Avenue","St Leonards Road","","1-7 Odd","RG 12/326","16-17
"
"17","7","20","St Leonards Avenue","St Leonards Road","","2-24 Even","RG 12/326","17-18
"
"17","7","21","St Leonards Avenue","St Leonards Road","","23 Odd","RG 12/326","20-21
"
"17","7","22","St Leonards Avenue","St Leonards Road","","25-31 Odd","RG 12/326","20
"
"17","7","23","St Leonards Avenue","St Leonards Road","","26 Even","RG 12/326","19-20
"
"17","7","24","St Leonards Avenue","St Leonards Road","","28 Even","RG 12/326","21
"
"17","7","25","St Leonards Avenue","St Leonards Road","","30 Even","RG 12/326","20
"
"17","7","26","St Leonards Avenue","St Leonards Road","","32-40 Even","RG 12/326","20-21
"
"17","7","27","St Leonards Avenue","St Leonards Road","","9-21 Odd","RG 12/326","18-20
"
"17","7","28","St Leonards Cottages","Fallett Street","","","RG 12/327","11
"
"17","7","29","St Leonards Road","East India Dock Road","","1-59 Odd","RG 12/327","28-30
"
"17","7","30","St Leonards Road","East India Dock Road","","191-303 Odd","RG 12/325","97-103
"
"17","7","31","St Leonards Road","East India Dock Road","","2-64 Even","RG 12/327","30-34
"
"17","7","32","St Leonards Road","East India Dock Road","","262-272 Even","RG 12/325","74-76
"
"17","7","33","St Leonards Road","East India Dock Road","","274 Mission House Even","RG 12/325","66
"
"17","7","34","St Leonards Road","East India Dock Road","","276-352 Even","RG 12/325","69-74
"
"17","7","35","St Leonards Road","East India Dock Road","","305-351 Odd","RG 12/325","66-69
"
"17","7","36","St Leonards Road","East India Dock Road","","61-189 Odd","RG 12/326","64-70
"
"17","7","37","St Leonards Road","East India Dock Road","","66-162 Even","RG 12/326","70-74
"
"17","7","38","St Leonards Road","East India Dock Road","","St Michaels Vicarage, St Leonards Road","RG 12/325","5
"
"17","7","39","St Leonards Road","East India Dock Road","","Schoolkeepers House, St Leonards Road","RG 12/325","66
"
"17","7","40","St Leonards Road","East India Dock Road","164-182 Even do not exist","184-260 Even","RG 12/325","103-108
"
"17","7","41","St Leonards Terrace","pt of Mornington Road","","","RG 12/321","68-69
"
"17","7","42","St Pauls Road","Bow Common Lane","remainder see MILE END OLD TOWN or STEPNEY Districts","143","RG 12/323","38
"
"17","7","43","St Stephens Road","Roman Road","","1-55 Odd","RG 12/315","17-23
"
"17","7","44","St Stephens Road","Roman Road","","2-72 Even","RG 12/315","17-24
"
"17","7","45","St Stephens Road","Roman Road","","57-159 Odd","RG 12/316","30-36
"
"17","7","46","St Stephens Road","Roman Road","","74-180 Even","RG 12/316","36-41
"
