"29","6","1","Paget Road","","","32-49","RG 12/536","127-129
"
"29","6","2","Paget Road","","","Alma House, Paget Road","RG 12/536","124
"
"29","6","3","Paget Road","","","Stafford House, Paget Road","RG 12/536","127
"
"29","6","4","Paget Road","Plumstead","","1-30","RG 12/536","124-127
"
"29","6","5","Paget Terrace","Herbert Road","","1-13","RG 12/536","129-131
"
"29","6","6","Palmerston Road","","","2-44 even","RG 12/541","74-76
"
"29","6","7","Palmerston Road","Plumstead","","1-65 odd","RG 12/541","71-74
"
"29","6","8","Paradise Place","","","1-17A odd","RG 12/530","25-26
"
"29","6","9","Paradise Place","","","2-18 even","RG 12/530","26-27
"
"29","6","10","Paradise Row","","","11-13","RG 12/527","130
"
"29","6","11","Paradise Villas","","","","RG 12/530","29
"
"29","6","12","Park End","Blackheath Park","","","RG 12/528","69
"
"29","6","13","Park Estate Cottage","Park Road","","","RG 12/539","10
"
"29","6","14","Park Hill Terrace","Charlton Lane","","1-5","RG 12/527","133-134
"
"29","6","15","Park Place","Charlton Village","","1-4","RG 12/527","146-147
"
"29","6","16","Park Road","Boxshall Cottage","","","RG 12/539","10
"
"29","6","17","Park Road","Colonels Cottage","","","RG 12/539","10
"
"29","6","18","Park Road","Croydon Villa","","","RG 12/539","10
"
"29","6","19","Park Road","Cunningham Villa","","","RG 12/539","10
"
"29","6","20","Park Road","Florence Villa","","","RG 12/539","9
"
"29","6","21","Park Road","Hill House","","","RG 12/539","10
"
"29","6","22","Park Road","Kent Water Works","","","RG 12/538","35
"
"29","6","23","Park Road","Kersey Cottage","","","RG 12/539","10
"
"29","6","24","Park Road","Kilry Terrace","","1-6","RG 12/539","10
"
"29","6","25","Park Road","Lynda Villa","","","RG 12/539","9
"
"29","6","26","Park Road","Mapleton Villa","","","RG 12/539","9
"
"29","6","27","Park Road","Oak Villa","","","RG 12/539","9
"
"29","6","28","Park Road","Park Cottage","","","RG 12/539","10
"
"29","6","29","Park Road","Park Estate Cottage","","","RG 12/539","10
"
"29","6","30","Park Road","Plumstead","","1-21 odd","RG 12/538","32-33
"
"29","6","31","Park Road","Plumstead","","10-70 even","RG 12/539","11-13
"
"29","6","32","Park Road","Plumstead","","2-8 even","RG 12/538","35-36
"
"29","6","33","Park Road","Plumstead","","25-105 odd","RG 12/539","5-9
"
"29","6","34","Park Road","Springfield Villa","","","RG 12/539","12
"
"29","6","35","Park Road","Sultan Villa","","","RG 12/539","12
"
"29","6","36","Park Road","Tuscan Villa","","","RG 12/539","9
"
"29","6","37","Park Road","Una Cottage","","","RG 12/539","9
"
"29","6","38","Park Road","York Villa","","","RG 12/539","9
"
"29","6","39","Park Road Brewery","Plumstead","","23","RG 12/538","11
"
"29","6","40","Park Street","","","2-54 even","RG 12/539","13-16
"
"29","6","41","Park Street","Plumstead","","1-39 odd","RG 12/539","16-18
"
"29","6","42","Parkdale Place","Parkdale Road","","1-8","RG 12/540","67-68
"
"29","6","43","Parkdale Road","","","1-12Amy Terrace, Parkdale Road","RG 12/540","69-70
"
"29","6","44","Parkdale Road","","","1-4York Cottages, Parkdale Road","RG 12/540","76-77
"
"29","6","45","Parkdale Road","","","1-5Elizabeth Cottages, Parkdale Road","RG 12/540","66
"
"29","6","46","Parkdale Road","","","1-6Artizans Dwellings","RG 12/540","68-69
"
"29","6","47","Parkdale Road","","","1-6The Mount, Parkdale Road","RG 12/540","70-71
"
"29","6","48","Parkdale Road","","","1-8Alcester Terrace, Parkdale Road","RG 12/540","66-67
"
"29","6","49","Parkdale Road","","","1-8Parkdale Place, Parkdale Road","RG 12/540","67-68
"
"29","6","50","Parkdale Road","","","2Cooks Cottages, Parkdale Road","RG 12/540","66
"
"29","6","51","Parkdale Road","","","Aaron House, Parkdale Road","RG 12/540","71
"
"29","6","52","Parkdale Road","","","Amey House, Parkdale Road","RG 12/540","71
"
"29","6","53","Parkdale Road","","","Cleveland House, Parkdale Road","RG 12/540","72
"
"29","6","54","Parkdale Road","","","Clifton House, Parkdale Road","RG 12/540","71
"
"29","6","55","Parkdale Road","","","Crookleigh, Parkdale Road","RG 12/540","72
"
"29","6","56","Parkdale Road","","","Fern Villa, Parkdale Road","RG 12/540","71
"
"29","6","57","Parkdale Road","","","Garfield House, Parkdale Road","RG 12/540","72
"
"29","6","58","Parkdale Road","","","Glen Villa, Parkdale Road","RG 12/540","71
"
"29","6","59","Parkdale Road","","","Gordan House, Parkdale Road","RG 12/540","72
"
"29","6","60","Parkdale Road","","","Ivy House, Parkdale Road","RG 12/540","71
"
"29","6","61","Parkdale Road","","","Jordan House, Parkdale Road","RG 12/540","72
"
"29","6","62","Parkdale Road","","","Landon House, Parkdale Road","RG 12/540","71
"
"29","6","63","Parkdale Road","","","Lincoln House, Parkdale Road","RG 12/540","71-72
"
"29","6","64","Parkdale Road","","","Lynn House, Parkdale Road","RG 12/540","71
"
"29","6","65","Parkdale Road","","","Lynton House, Parkdale Road","RG 12/540","72
"
"29","6","66","Parkdale Road","","","Lyra House, Parkdale Road","RG 12/540","71
"
"29","6","67","Parkdale Road","","","Nymett House, Parkdale Road","RG 12/540","72
"
"29","6","68","Parkdale Road","","","Oak Villa, Parkdale Road","RG 12/540","71
"
"29","6","69","Parkdale Road","","","Parkdale Road Cottage, Parkdale Road","RG 12/540","68
"
"29","6","70","Parkdale Road","","","Pilbrook House, Parkdale Road","RG 12/540","71
"
"29","6","71","Parkdale Road","","","Plumstead, Parkdale Road","RG 12/540","66-72
"
"29","6","72","Parkdale Road","","","Plumstead Dispensary","RG 12/540","69
"
"29","6","73","Parkdale Road","","","Rosebank, Parkdale Road","RG 12/540","72
"
"29","6","74","Parkdale Road","","","Sisan House, Parkdale Road","RG 12/540","72
"
"29","6","75","Parkdale Road","","","Wooland House, Parkdale Road","RG 12/540","71
"
"29","6","76","Parkdale Road","","","York House, Parkdale Road","RG 12/540","76
"
"29","6","77","Parry Place","","","2-38 even","RG 12/535","37-39
"
"29","6","78","Parry Place","Plumstead","","1-37 odd","RG 12/535","39
"
"29","6","79","Parsons Hill","","","1-13 odd","RG 12/532","89
"
"29","6","80","Parsons Hill","","","15, 17","RG 12/533","14
"
"29","6","81","Parsons Hill","","","2-32 even","RG 12/529","25-27
"
"29","6","82","Pattison Road","","","25-67 odd","RG 12/537","94-96
"
"29","6","83","Pattison Road","","","30-78 even","RG 12/537","
"
"29","6","84","Pattison Road","","","69-107 odd","RG 12/537","84-86
"
"29","6","85","Pattison Road","","","86-98 even","RG 12/537","83-84
"
"29","6","86","Pattison Road","Plumstead","","10-24","RG 12/537","92-94
"
"29","6","87","Peakes Place","","","1-5","RG 12/532","120
"
"29","6","88","Pellipar Place","","","1-4","RG 12/530","56-57
"
"29","6","89","Pellipar Road","","","1-16","RG 12/530","48-50
"
"29","6","90","Pendrell Street","Plumstead","","1-39","RG 12/541","91-95
"
"29","6","91","Piedmont Road","Plumstead","","5-31 odd","RG 12/540","49-50
"
"29","6","92","Plum Lane","Plumstead","","1-13Shrewsbury Villas, Plum Lane","RG 12/536","34-35
"
"29","6","93","Plum Lane","Plumstead","","1-4Madera Villas, Plum Lane","RG 12/541","81
"
"29","6","94","Plum Lane","Plumstead","","Clay Farm and Farmhouse, Plum Lane","RG 12/536","34
"
"29","6","95","Plum Lane","Plumstead","","Glaslyn, Plum Lane","RG 12/541","81
"
"29","6","96","Plum Lane","Plumstead","","Gwendolines House, Plum Lane","RG 12/541","81
"
"29","6","97","Plum Lane","Plumstead","","Napier Cottage, Plum Lane","RG 12/541","81
"
"29","6","98","Plum Lane","Plumstead","","Red House, Plum Lane","RG 12/541","82
"
"29","6","99","Plum Lane","Plumstead","","St Catherine Villa, Plum Lane","RG 12/541","82
"
"29","6","100","Plum Lane","Plumstead","","St Mary Cottage, Plum Lane","RG 12/541","82
"
"29","6","101","Plum Lane","Plumstead","","Shrewsbury Cottage, Plum Lane","RG 12/541","81
"
"29","6","102","Plum Lane","Plumstead","","The Bungalow, Plum Lane","RG 12/541","81
"
"29","6","103","Plumstead Board Works Office","Maxey Road","","","RG 12/537","25
"
"29","6","104","Plumstead Common","Bartlets Hut","","","RG 12/541","52
"
"29","6","105","Plumstead Common","Bleak Hill","","1-2","RG 12/541","53
"
"29","6","106","Plumstead Common","Bleak House","","","RG 12/541","52-53
"
"29","6","107","Plumstead Common","Dawsons Cottages","","1A-2A, 1-4, 7-9, 1-4","RG 12/541","66-71
"
"29","6","108","Plumstead Common","Grove Hill Cottages","","1-4","RG 12/541","52
"
"29","6","109","Plumstead Common","Heath Houses","","1-2","RG 12/541","45
"
"29","6","110","Plumstead Common","Heath Lodge","","","RG 12/541","45
"
"29","6","111","Plumstead Common","Heath Villas","","1-4","RG 12/541","45
"
"29","6","112","Plumstead Common","Heathfield","","","RG 12/541","58
"
"29","6","113","Plumstead Common","Heathfield Terrace","","1-6","RG 12/541","44-45
"
"29","6","114","Plumstead Common","Holby Cottage","","","RG 12/541","53
"
"29","6","115","Plumstead Common","Kings Highway","","","RG 12/541","39-44
"
"29","6","116","Plumstead Common","Laurel Cottage","","","RG 12/541","53
"
"29","6","117","Plumstead Common","Links","","","RG 12/541","66
"
"29","6","118","Plumstead Common","New Cemetery Lodge","","","RG 12/541","53
"
"29","6","119","Plumstead Common","Nightingale Maple","","","RG 12/541","59
"
"29","6","120","Plumstead Common","Old Mill Road","","1-31","RG 12/540","33-36
"
"29","6","121","Plumstead Common","Plumstead","","","RG 12/541","58-59
"
"29","6","122","Plumstead Common","Portland House","","","RG 12/541","52
"
"29","6","123","Plumstead Common","St Johns Road","","15-17","RG 12/541","66
"
"29","6","124","Plumstead Common","St Johns Road","","3-10","RG 12/541","67
"
"29","6","125","Plumstead Common","Slade School","","","RG 12/541","64
"
"29","6","126","Plumstead Common","Tyne Cottages","","1-2","RG 12/541","53
"
"29","6","127","Plumstead Common","Warwick Terrace","","1-15","RG 12/540","32
"
"29","6","128","Plumstead Common Road","","","1-71 odd","RG 12/536","30-33
"
"29","6","129","Plumstead Common Road","","","13-25 odd","RG 12/536","53-54
"
"29","6","130","Plumstead Common Road","","","2-20 even","RG 12/536","47-48
"
"29","6","131","Plumstead Common Road","","","2-20 even","RG 12/536","58-59
"
"29","6","132","Plumstead Common Road","","","22-78 even","RG 12/536","42-44
"
"29","6","133","Plumstead Common Road","","","73-81 odd","RG 12/537","38-39
"
"29","6","134","Plumstead Common Road","","","80-110 even","RG 12/536","35-37
"
"29","6","135","Plumstead Common Road","Acacia Parade","","13-27, 36","RG 12/541","64-66
"
"29","6","136","Plumstead Common Road","Barnfield Place","","1-8","RG 12/536","52
"
"29","6","137","Plumstead Common Road","Barnfield Road","","","RG 12/536","52-58
"
"29","6","138","Plumstead Common Road","Bellevue Cottage","","1-9","RG 12/541","81
"
"29","6","139","Plumstead Common Road","Bellevue Terrace","","1-3","RG 12/541","69
"
"29","6","140","Plumstead Common Road","Birds Nest Hollow","","","RG 12/541","68-69
"
"29","6","141","Plumstead Common Road","Brookhill Cottage","","","RG 12/536","30
"
"29","6","142","Plumstead Common Road","Ebenezer Cottages","","1-4","RG 12/537","39
"
"29","6","143","Plumstead Common Road","Friendship Place","","1-7","RG 12/541","70
"
"29","6","144","Plumstead Common Road","Holly House","","","RG 12/536","35
"
"29","6","145","Plumstead Common Road","Holly Place","","1-5","RG 12/536","35
"
"29","6","146","Plumstead Common Road","Holly Terrace","","1-4","RG 12/536","35
"
