"12","1","1","Aberdeen Terrace","","","1-9 The Pagoda","RG 12/517","54-55
"
"12","1","2","Aberdeen Terrace","","","Aberdeen House, Aberdeen Terrace","RG 12/517","54
"
"12","1","3","Acacia Road","","","1-3 George Terrace, Acacia Road","RG 12/523","76-77
"
"12","1","4","Acacia Road","","","1-25, 31-41, 45, 53 odd","RG 12/523","74-76
"
"12","1","5","Acacia Road","","","2-24, 32-38 even","RG 12/523","73-74
"
"12","1","6","Addington Grove","","","1-2 The Ferns","RG 12/523","67
"
"12","1","7","Addington Grove","","","Addington House, Addington Grove","RG 12/523","66
"
"12","1","8","Addington Grove","","","Arundel Cottage, Addington Grove","RG 12/523","67
"
"12","1","9","Addington Grove","","","Avon Villa, Addington Grove","RG 12/523","65
"
"12","1","10","Addington Grove","","","Carisbrook, Addington Grove","RG 12/523","66
"
"12","1","11","Addington Grove","","","Clifton Villa, Addington Grove","RG 12/523","67
"
"12","1","12","Addington Grove","","","Dorset Villa, Addington Grove","RG 12/523","66
"
"12","1","13","Addington Grove","","","Elizabeth Villa, Addington Grove","RG 12/523","66
"
"12","1","14","Addington Grove","","","Fairlawn, Addington Grove","RG 12/523","66
"
"12","1","15","Addington Grove","","","Fairlight, Addington Grove","RG 12/523","66
"
"12","1","16","Addington Grove","","","Florence Villa, Addington Grove","RG 12/523","66
"
"12","1","17","Addington Grove","","","Ivyside, Addington Grove","RG 12/523","65
"
"12","1","18","Addington Grove","","","Kent Cottage, Addington Grove","RG 12/523","67
"
"12","1","19","Addington Grove","","","Margaret Villa, Addington Grove","RG 12/523","66
"
"12","1","20","Addington Grove","","","Marsh Villa, Addington Grove","RG 12/523","66
"
"12","1","21","Addington Grove","","","Park House, Addington Grove","RG 12/523","66
"
"12","1","22","Addington Grove","","","Rocky Hill House, Addington Grove","RG 12/523","65
"
"12","1","23","Addington Grove","","","Silverbirch, Addington Grove","RG 12/523","66
"
"12","1","24","Addington Grove","","","South View, Addington Grove","RG 12/523","67
"
