"18","3","1","Garden Place","Haggerston Road","","","RG 12/253","60-61
"
"18","3","2","Garden Walk","Great Eastern Street","","Derby Houses, Garden Walk","RG 12/243","110-113
"
"18","3","3","Garden Walk","Great Eastern Street","","Great Eastern Buildings, Garden Walk","RG 12/243","113-114
"
"18","3","4","George Square","Grove Walk","","","RG 12/248","60-68
"
"18","3","5","Georges Place","Hoxton Street","","","RG 12/248","155-156
"
"18","3","6","Gifford Street","Essex Street","","","RG 12/251","73-82
"
"18","3","7","Gladstone Buildings","Willow Street","","","RG 12/243","130-142
"
"18","3","8","Globe Passage","Pritchard Road","","","RG 12/253","144
"
"18","3","9","Gloucester Row","Crondall Street","","","RG 12/248","153-155
"
"18","3","10","Gloucester Street","Whiston Street","later Cester Street","(North), Gloucester Street","RG 12/254","18-19
"
"18","3","11","Goldsmith Row","Hackney Road","","1-79 Odd","RG 12/253","156-161
"
"18","3","12","Goldsmith Row","Hackney Road","","2-164 Even","RG 12/253","137-143
"
"18","3","13","Goldsmith Row","Hackney Road","","81-171 Odd","RG 12/254","64-66
"
"18","3","14","Goldsmith Row","Hackney Road","","S E Hospital, Goldsmith Row","RG 12/253","137
"
"18","3","15","Goldsmith Square","Goldsmith Row","","","RG 12/253","145-147
"
"18","3","16","Gopsall Street","St Johns Road","","","RG 12/250","63-77
"
"18","3","17","Grange Street","St Johns Road","","","RG 12/250","35-47
"
"18","3","18","Grantham Terrace","New North Road","","","RG 12/249","45
"
"18","3","19","Granville Buildings","Luke Street","","","RG 12/243","176-184
"
"18","3","20","Great Cambridge Street","Hackney Road","","Even Nos","RG 12/254","96-103
"
"18","3","21","Great Cambridge Street","Hackney Road","","Odd Nos","RG 12/254","129-141
"
"18","3","22","Great Chart Street","East Road","","","RG 12/247","51-64
"
"18","3","23","Great Eastern Buildings","Garden Walk","","","RG 12/243","112-114
"
"18","3","24","Great Eastern Street","Shoreditch High Street","","12-38 Even","RG 12/242","35
"
"18","3","25","Great Eastern Street","Shoreditch High Street","","2-10 Even","RG 12/242","50
"
"18","3","26","Great Eastern Street","Shoreditch High Street","","35-45 Odd","RG 12/242","35
"
"18","3","27","Great Eastern Street","Shoreditch High Street","","40-82 Even","RG 12/243","107
"
"18","3","28","Great Eastern Street","Shoreditch High Street","","47-55 Odd","RG 12/243","188
"
"18","3","29","Great Eastern Street","Shoreditch High Street","","57 Odd","RG 12/243","157
"
"18","3","30","Great Eastern Street","Shoreditch High Street","","59-79 Odd","RG 12/243","126
"
