"4","7","1","St Albans Terrace","Pt. Margravine Road","","","RG 12/47","4-6
"
"4","7","2","St Andrews Road","Greyhound Road","","Even Nos","RG 12/46","141
"
"4","7","3","St Andrews Road","Greyhound Road","","Vicarage and Odd Nos","RG 12/46","9-10
"
"4","7","4","St Anns Road","continuation of Darnley Road","","1-65 Odd","RG 12/22","154-158
"
"4","7","5","St Anns Road","continuation of Darnley Road","","2-48 Even","RG 12/22","158-161
"
"4","7","6","St Anns Road","continuation of Darnley Road","","69-149 Odd","RG 12/43","148-152
"
"4","7","7","St Anns Road","continuation of Darnley Road","","84-136 Even","RG 12/23","75-78
"
"4","7","8","St Clements Vicarage","Crabtree","","","RG 12/48","58
"
"4","7","9","St Dionis Terrace","Pt. Kings Road","","","RG 12/53","133-135
"
"4","7","10","St Dunstans Road","Fulham Palace Road","Any other ODD and ALL Even numbers are MISSING after fo 174 ED 11 RG 12/46","","",""
"4","7","11","St Dunstans Road","Fulham Palace Road","pt 77-93 Odd on damaged pages see both RG 12/46 fo 174 and RG 12/50 fo 30","1-77 pt Odd","RG 12/46","171-174
"
"4","7","12","St Georges Road","Norland Road","","","RG 12/43","83-86
"
"4","7","13","St Georges Square","Lillie Road","","","RG 12/50","166-167
"
"4","7","14","St Helens Terrace","Pt. North Pole Road","","","RG 12/44","60-61
"
"4","7","15","St James Street","Queens Road","","","RG 12/36","102-106
"
"4","7","16","St Johns Terrace","Pt. Dawes Road","","","RG 12/50","63-65
"
"4","7","17","St Johns Villas","Pt. Dawes Road","","","RG 12/49","42
"
"4","7","18","St Marks Mission House","St James Street","","","RG 12/36","106
"
"4","7","19","St Martins Cottages","St James Street","","","RG 12/36","104
"
"4","7","20","St Marys Terrace","","","Roman Catholic Cemetery and 4-5","RG 12/40","110
"
"4","7","21","St Marys Terrace","pt Harrow Road","","1-3","RG 12/24","81-82
"
"4","7","22","St Maur Road","Fulham Road","","","RG 12/53","36-42
"
"4","7","23","St Oswalds Road","Lillie Road","","","RG 12/50","152-159
"
"4","7","24","St Peters Grove","King Street","","","RG 12/35","7-11
"
"4","7","25","St Peters Road","Black Lion Lane","","18-24 Even","RG 12/35","46
"
"4","7","26","St Peters Road","Black Lion Lane","","2-14 Even","RG 12/35","7
"
"4","7","27","St Peters Road","Black Lion Lane","","3 Odd","RG 12/35","7
"
"4","7","28","St Peters Road","Black Lion Lane","","5 Odd","RG 12/35","5
"
"4","7","29","St Peters Road","Black Lion Lane","","7-39 Odd","RG 12/35","44-46
"
"4","7","30","St Peters Road","Black Lion Lane","","Beavor House and Stables, St Peters Road","RG 12/35","46
"
"4","7","31","St Peters Square","","","22-45","RG 12/35","31-33
"
"4","7","32","St Peters Square","","","46","RG 12/35","35
"
"4","7","33","St Peters Square","King Street","","1-21","RG 12/35","33-34
"
"4","7","34","St Peters Terrace","Reporton Road","","","RG 12/49","5
"
