"12","3","206","Honor Oak Park","","","58-64 even","RG 12/526","28
"
"12","3","207","Honor Oak Park","","","66 Bodmin","RG 12/526","40
"
"12","3","208","Honor Oak Park","","","72-34 even","RG 12/526","40-41
"
"12","3","209","Honor Oak Park","","","Ashdale, Honor Oak Park","RG 12/526","33
"
"12","3","210","Honor Oak Park","","","Bowden Mount, Honor Oak Park","RG 12/526","32-33
"
"12","3","211","Honor Oak Park","","","Colt House, Honor Oak Park","RG 12/526","34
"
"12","3","212","Honor Oak Park","","","Danesfield, Honor Oak Park","RG 12/526","33
"
"12","3","213","Honor Oak Park","","","Endrick Bank","RG 12/526","32
"
"12","3","214","Honor Oak Park","","","Englefield, Honor Oak Park","RG 12/526","32
"
"12","3","215","Honor Oak Park","","","Fairview, Honor Oak Park","RG 12/525","99
"
"12","3","216","Honor Oak Park","","","Fawley Lodge, Honor Oak Park","RG 12/526","32
"
"12","3","217","Honor Oak Park","","","Hill Brow, Honor Oak Park","RG 12/526","33
"
"12","3","218","Honor Oak Park","","","Hurley Lodge, Honor Oak Park","RG 12/526","33
"
"12","3","219","Honor Oak Park","","","Ingleside, Honor Oak Park","RG 12/526","34
"
"12","3","220","Honor Oak Park","","","Meadow Bank","RG 12/526","33
"
"12","3","221","Honor Oak Park","","","Meadow Lodge, Honor Oak Park","RG 12/526","33-34
"
"12","3","222","Honor Oak Park","","","Meadow View, Honor Oak Park","RG 12/525","99
"
"12","3","223","Honor Oak Park","","","Oak Lodge, Honor Oak Park","RG 12/526","34
"
"12","3","224","Honor Oak Park","","","Oakfields, Honor Oak Park","RG 12/525","100
"
"12","3","225","Honor Oak Park","","","Oaklands, Honor Oak Park","RG 12/526","32
"
"12","3","226","Honor Oak Park","","","Observatory House, Honor Oak Park","RG 12/526","32
"
"12","3","227","Honor Oak Park","","","Ovingdean, Honor Oak Park","RG 12/525","100
"
"12","3","228","Honor Oak Park","","","Penrith, Honor Oak Park","RG 12/526","34
"
"12","3","229","Honor Oak Park","","","Rosemount, Honor Oak Park","RG 12/525","100
"
"12","3","230","Honor Oak Park","","","Rustellan, Honor Oak Park","RG 12/526","34
"
"12","3","231","Honor Oak Park","","","St Augustines Vicarage, Honor Oak Park","RG 12/526","33
"
"12","3","232","Honor Oak Park","","","Somerset Villa, Honor Oak Park","RG 12/526","34
"
"12","3","233","Honor Oak Park","","","Springfield, Honor Oak Park","RG 12/526","33
"
"12","3","234","Honor Oak Road","","","Aboyne, Honor Oak Road","RG 12/526","28
"
"12","3","235","Honor Oak Road","","","North Frith","RG 12/526","40
"
"12","3","236","Honor Oak Road","","","Southwark and Vauxhall Waterworks, Honor Oak Road","RG 12/526","28
"
"12","3","237","Honor Oak Road","","","Tewkesbury Lodge, Honor Oak Road","RG 12/526","28
"
"12","3","238","Honor Oak Road","","","Westwood, Honor Oak Road","RG 12/526","40
"
"12","3","239","Hop Gardens","Porson Street","","2-6","RG 12/520","23-24
"
"12","3","240","Horton Street","","","1-35","RG 12/520","72-76
"
"12","3","241","Hospital","Eltham High Street","","Cottage Hospital","RG 12/516","91
"
"12","3","242","Hospital","Hither Green Lane","","Parish Hospital","RG 12/521","135
"
"12","3","243","Hospital","Morden Hill","","St Johns Hospital","RG 12/517","132-133
"
"12","3","244","Houston Road","","","Park Cottage, Houston Road","RG 12/526","152-153
"
"12","3","245","Houston Road","","","3, 29-73 odd","RG 12/526","151-152
"
"12","3","246","Howson Road","","","2, 4 Police Station, Howson Road","RG 12/522","179
"
"12","3","247","Howson Road","","","5-75, 85-123 odd","RG 12/522","168-174
"
"12","3","248","Howson Road","Brockley","","2-128 even","RG 12/522","174-179
"
"12","3","249","Hurstbourne Road","","","1-55, 71-73 odd","RG 12/526","132-134
"
"12","3","250","Hurstbourne Road","","","2-46 even","RG 12/526","130-132
"
"12","3","251","Ifield Court","Mayow Road","","","RG 12/523","13
"
"12","3","252","Inglemere Road","","","Ashdown, Inglemere Road","RG 12/523","9
"
"12","3","253","Inglemere Road","","","Dunsennon, Inglemere Road","RG 12/523","9
"
"12","3","254","Inglemere Road","","","Ellerslie, Inglemere Road","RG 12/523","9
"
"12","3","255","Inglemere Road","","","Hyndford House, Inglemere Road","RG 12/523","9
"
"12","3","256","Inglemere Road","","","Inglemount, Inglemere Road","RG 12/523","9
"
"12","3","257","Inglemere Road","","","Risia, Inglemere Road","RG 12/523","9
"
"12","3","258","Inglemere Road","","","Silverbirch, Inglemere Road","RG 12/523","9
"
"12","3","259","Inglemere Road","","","The Inglemere, Inglemere Road","RG 12/523","10
"
"12","3","260","Inglemere Road","","","Woodville, Inglemere Road","RG 12/523","9
"
"12","3","261","Inglemere Road","","","Yale Cottage, Inglemere Road","RG 12/523","10
"
"12","3","262","Institutions","Aislibie Road","","St Margarets Institute, Institutions","RG 12/519","19
"
"12","3","263","Institutions","The Firs","","Institution for Inebriate Ladies","RG 12/523","90-91
"
"12","3","264","Ivy Court","Eltham High Street","","126","RG 12/516","42
"
"12","3","265","Ivy Lane","Brockley Road","","1-18","RG 12/522","98
"
"12","3","266","Ivy Terrace","Granville Mews","","1-5","RG 12/517","152
"
"12","3","267","Ivydale Road","","","244-324 even 279-325 odd","RG 12/522","119-123
"
